NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,13,1400,1,0.000495
1,13,1400,2,0.000503
1,13,1400,3,0.000488
1,13,1600,1,0.000515
1,13,1600,2,0.000498
1,13,1600,3,0.000483
1,13,1800,1,0.000491
1,13,1800,2,0.000477
1,13,1800,3,0.000494
1,13,2000,1,0.000486
1,13,2000,2,0.000493
1,13,2000,3,0.000489
1,13,2200,1,0.000491
1,13,2200,2,0.000484
1,13,2200,3,0.000498
1,13,2400,1,0.000486
1,13,2400,2,0.000498
1,13,2400,3,0.000509
1,13,2600,1,0.000495
1,13,2600,2,0.000515
1,13,2600,3,0.000510
1,13,2800,1,0.000506
1,13,2800,2,0.000518
1,13,2800,3,0.000516
1,13,3000,1,0.000539
1,13,3000,2,0.000523
1,13,3000,3,0.000514
1,13,3200,1,0.000504
1,13,3200,2,0.000509
1,13,3200,3,0.000513
1,13,3400,1,0.000527
1,13,3400,2,0.000524
1,13,3400,3,0.000504
1,13,3600,1,0.000520
1,13,3600,2,0.000537
1,13,3600,3,0.000514
1,13,3800,1,0.000557
1,13,3800,2,0.000522
1,13,3800,3,0.000533
1,13,4000,1,0.000551
1,13,4000,2,0.000520
1,13,4000,3,0.000561
1,13,4200,1,0.000529
1,13,4200,2,0.000545
1,13,4200,3,0.000531
1,13,4400,1,0.000541
1,13,4400,2,0.000523
1,13,4400,3,0.000509
1,13,4600,1,0.000530
1,13,4600,2,0.000532
1,13,4600,3,0.000522
1,13,4800,1,0.000533
